Banner;Index;Item;Item Type;Item Rarity;Date
Character Event;312;Favonius Lance;Weapon;4;2020-12-17T16:21:20Z
Character Event;313;Skyrider Sword;Weapon;3;2020-12-17T16:26:10Z
Character Event;314;Harbinger of Dawn;Weapon;3;2020-12-19T09:12:21Z
Character Event;315;Emerald Orb;Weapon;3;2020-12-20T12:42:05Z
Character Event;316;Ferrous Shadow;Weapon;3;2020-12-21T13:27:00Z
Character Event;317;Emerald Orb;Weapon;3;2020-12-22T13:24:38Z
Character Event;318;Skyrider Sword;Weapon;3;2020-12-22T21:27:17Z
Character Event;319;Raven Bow;Weapon;3;2020-12-23T17:32:10Z
Character Event;320;Debate Club;Weapon;3;2020-12-23T17:32:13Z
Character Event;321;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-23T17:32:16Z
Character Event;322;Sucrose;Character;4;2020-12-23T17:32:20Z
Character Event;323;Emerald Orb;Weapon;3;2020-12-23T17:32:47Z
Character Event;324;Bloodtainted Greatsword;Weapon;3;2020-12-23T17:32:50Z
Character Event;325;Magic Guide;Weapon;3;2020-12-23T17:32:53Z
Character Event;326;Raven Bow;Weapon;3;2020-12-23T17:32:56Z
Character Event;327;Cool Steel;Weapon;3;2020-12-23T19:30:13Z
Character Event;328;Sharpshooter's Oath;Weapon;3;2020-12-23T22:36:22Z
Character Event;329;Bloodtainted Greatsword;Weapon;3;2020-12-23T22:36:26Z
Character Event;330;Magic Guide;Weapon;3;2020-12-24T11:34:21Z
Character Event;331;The Widsith;Weapon;4;2020-12-24T14:39:53Z
Character Event;332;Raven Bow;Weapon;3;2020-12-24T15:48:15Z
Character Event;333;Ferrous Shadow;Weapon;3;2020-12-24T15:48:20Z
Character Event;334;Cool Steel;Weapon;3;2020-12-24T20:23:02Z
Character Event;335;Cool Steel;Weapon;3;2020-12-24T20:23:05Z
Character Event;336;Harbinger of Dawn;Weapon;3;2020-12-24T20:23:10Z
Character Event;337;Skyrider Sword;Weapon;3;2020-12-24T20:23:13Z
Character Event;338;Raven Bow;Weapon;3;2020-12-24T23:11:22Z
Character Event;339;Black Tassel;Weapon;3;2020-12-25T14:49:30Z
Character Event;340;Fischl;Character;4;2020-12-25T21:15:56Z
Character Event;341;Debate Club;Weapon;3;2020-12-26T15:46:22Z
Character Event;342;Sharpshooter's Oath;Weapon;3;2020-12-26T15:46:28Z
Character Event;343;Debate Club;Weapon;3;2020-12-26T15:50:23Z
Character Event;344;Sharpshooter's Oath;Weapon;3;2020-12-28T14:30:57Z
Character Event;345;Slingshot;Weapon;3;2020-12-28T14:31:04Z
Character Event;346;Harbinger of Dawn;Weapon;3;2020-12-28T14:31:09Z
Character Event;347;Ferrous Shadow;Weapon;3;2020-12-29T13:46:15Z
Character Event;348;Black Tassel;Weapon;3;2020-12-29T13:46:20Z
Character Event;349;Favonius Sword;Weapon;4;2021-01-01T16:53:17Z
Character Event;350;Fischl;Character;4;2021-01-01T16:53:43Z
Character Event;351;Sharpshooter's Oath;Weapon;3;2021-01-01T16:53:46Z
Character Event;352;Sharpshooter's Oath;Weapon;3;2021-01-01T16:53:49Z
Character Event;353;Magic Guide;Weapon;3;2021-01-01T16:53:52Z
Character Event;354;Bloodtainted Greatsword;Weapon;3;2021-01-01T16:53:55Z
Character Event;355;Harbinger of Dawn;Weapon;3;2021-01-01T16:53:57Z
Character Event;356;Slingshot;Weapon;3;2021-01-01T16:54:00Z
Character Event;357;Barbara;Character;4;2021-01-01T16:54:03Z
Character Event;358;Ferrous Shadow;Weapon;3;2021-01-01T16:54:36Z
Character Event;359;Cool Steel;Weapon;3;2021-01-01T16:54:38Z
Character Event;360;Harbinger of Dawn;Weapon;3;2021-01-01T18:17:57Z
Character Event;361;Cool Steel;Weapon;3;2021-01-01T18:46:30Z
Character Event;362;Emerald Orb;Weapon;3;2021-01-01T20:13:01Z
Character Event;363;Magic Guide;Weapon;3;2021-01-01T20:13:07Z
Character Event;364;Magic Guide;Weapon;3;2021-01-01T23:35:24Z
Character Event;365;Cool Steel;Weapon;3;2021-01-01T23:35:29Z
Character Event;366;Albedo;Character;5;2021-01-01T23:35:33Z
Character Event;367;Bennett;Character;4;2021-01-01T23:35:38Z
Character Event;368;Debate Club;Weapon;3;2021-01-01T23:35:42Z
Character Event;369;Black Tassel;Weapon;3;2021-01-01T23:35:45Z
Character Event;370;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-01T23:35:48Z
Character Event;371;Fischl;Character;4;2021-01-02T13:18:51Z
Character Event;372;Ferrous Shadow;Weapon;3;2021-01-02T13:19:01Z
Character Event;373;Ferrous Shadow;Weapon;3;2021-01-03T20:13:42Z
Character Event;374;Ferrous Shadow;Weapon;3;2021-01-05T12:43:17Z
Character Event;375;Emerald Orb;Weapon;3;2021-01-05T12:43:21Z
Character Event;376;Emerald Orb;Weapon;3;2021-01-05T12:43:24Z
Character Event;377;Raven Bow;Weapon;3;2021-01-10T13:56:33Z
Character Event;378;Magic Guide;Weapon;3;2021-01-10T13:56:38Z
Character Event;379;Raven Bow;Weapon;3;2021-01-10T13:56:41Z
Character Event;380;Fischl;Character;4;2021-01-10T13:56:44Z
Character Event;381;Emerald Orb;Weapon;3;2021-01-10T13:56:55Z
Character Event;382;Sharpshooter's Oath;Weapon;3;2021-01-10T14:28:23Z
Character Event;383;Raven Bow;Weapon;3;2021-01-10T14:28:27Z
Character Event;384;Ferrous Shadow;Weapon;3;2021-01-11T15:41:16Z
Character Event;385;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-11T15:41:21Z
Character Event;386;Bloodtainted Greatsword;Weapon;3;2021-01-11T22:11:49Z
Character Event;387;Sharpshooter's Oath;Weapon;3;2021-01-12T13:45:31Z
Character Event;388;Ferrous Shadow;Weapon;3;2021-01-12T19:10:09Z
Character Event;389;Sacrificial Fragments;Weapon;4;2021-01-13T11:53:27Z
Character Event;390;Black Tassel;Weapon;3;2021-01-14T16:02:01Z
Character Event;391;Magic Guide;Weapon;3;2021-01-14T16:05:05Z
Character Event;392;Cool Steel;Weapon;3;2021-01-14T16:05:05Z
Character Event;393;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:05:05Z
Character Event;394;Magic Guide;Weapon;3;2021-01-14T16:05:05Z
Character Event;395;Sharpshooter's Oath;Weapon;3;2021-01-14T16:05:05Z
Character Event;396;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:05:05Z
Character Event;397;Slingshot;Weapon;3;2021-01-14T16:05:05Z
Character Event;398;Xiangling;Character;4;2021-01-14T16:05:05Z
Character Event;399;Skyrider Sword;Weapon;3;2021-01-14T16:05:05Z
Character Event;400;Slingshot;Weapon;3;2021-01-14T16:05:05Z
Character Event;401;Skyrider Sword;Weapon;3;2021-01-14T16:05:10Z
Character Event;402;Ferrous Shadow;Weapon;3;2021-01-14T16:05:10Z
Character Event;403;Sharpshooter's Oath;Weapon;3;2021-01-14T16:05:10Z
Character Event;404;Raven Bow;Weapon;3;2021-01-14T16:05:10Z
Character Event;405;Ferrous Shadow;Weapon;3;2021-01-14T16:05:10Z
Character Event;406;Skyrider Sword;Weapon;3;2021-01-14T16:05:10Z
Character Event;407;Sacrificial Fragments;Weapon;4;2021-01-14T16:05:10Z
Character Event;408;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:05:10Z
Character Event;409;Skyrider Sword;Weapon;3;2021-01-14T16:05:10Z
Character Event;410;Slingshot;Weapon;3;2021-01-14T16:05:10Z
Character Event;411;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:05:13Z
Character Event;412;Sharpshooter's Oath;Weapon;3;2021-01-14T16:05:13Z
Character Event;413;Black Tassel;Weapon;3;2021-01-14T16:05:13Z
Character Event;414;Skyrider Sword;Weapon;3;2021-01-14T16:05:13Z
Character Event;415;Skyrider Sword;Weapon;3;2021-01-14T16:05:13Z
Character Event;416;Slingshot;Weapon;3;2021-01-14T16:05:13Z
Character Event;417;Xiangling;Character;4;2021-01-14T16:05:13Z
Character Event;418;Razor;Character;4;2021-01-14T16:05:13Z
Character Event;419;Xingqiu;Character;4;2021-01-14T16:05:13Z
Character Event;420;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:05:13Z
Character Event;421;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:05:17Z
Character Event;422;Raven Bow;Weapon;3;2021-01-14T16:05:17Z
Character Event;423;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:05:17Z
Character Event;424;Ferrous Shadow;Weapon;3;2021-01-14T16:05:17Z
Character Event;425;Emerald Orb;Weapon;3;2021-01-14T16:05:17Z
Character Event;426;Ferrous Shadow;Weapon;3;2021-01-14T16:05:17Z
Character Event;427;Sharpshooter's Oath;Weapon;3;2021-01-14T16:05:17Z
Character Event;428;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:05:17Z
Character Event;429;Xiangling;Character;4;2021-01-14T16:05:17Z
Character Event;430;Slingshot;Weapon;3;2021-01-14T16:05:17Z
Character Event;431;Emerald Orb;Weapon;3;2021-01-14T16:05:33Z
Character Event;432;Skyrider Sword;Weapon;3;2021-01-14T16:05:33Z
Character Event;433;Harbinger of Dawn;Weapon;3;2021-01-14T16:05:33Z
Character Event;434;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:05:33Z
Character Event;435;Sharpshooter's Oath;Weapon;3;2021-01-14T16:05:33Z
Character Event;436;Emerald Orb;Weapon;3;2021-01-14T16:05:33Z
Character Event;437;Cool Steel;Weapon;3;2021-01-14T16:05:33Z
Character Event;438;Xingqiu;Character;4;2021-01-14T16:05:33Z
Character Event;439;Skyrider Sword;Weapon;3;2021-01-14T16:05:33Z
Character Event;440;Magic Guide;Weapon;3;2021-01-14T16:05:33Z
Character Event;441;Ferrous Shadow;Weapon;3;2021-01-14T16:05:39Z
Character Event;442;Favonius Greatsword;Weapon;4;2021-01-14T16:05:44Z
Character Event;443;Mona;Character;5;2021-01-14T16:05:47Z
Character Event;444;Debate Club;Weapon;3;2021-01-14T16:05:59Z
Character Event;445;Magic Guide;Weapon;3;2021-01-14T16:06:02Z
Character Event;446;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:06:05Z
Character Event;447;Xiangling;Character;4;2021-01-14T16:06:07Z
Character Event;448;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:06:22Z
Character Event;449;Emerald Orb;Weapon;3;2021-01-14T16:07:43Z
Character Event;450;Sharpshooter's Oath;Weapon;3;2021-01-14T16:07:43Z
Character Event;451;Cool Steel;Weapon;3;2021-01-14T16:07:43Z
Character Event;452;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:07:43Z
Character Event;453;Skyrider Sword;Weapon;3;2021-01-14T16:07:43Z
Character Event;454;Sharpshooter's Oath;Weapon;3;2021-01-14T16:07:43Z
Character Event;455;Debate Club;Weapon;3;2021-01-14T16:07:43Z
Character Event;456;Xingqiu;Character;4;2021-01-14T16:07:43Z
Character Event;457;Sharpshooter's Oath;Weapon;3;2021-01-14T16:07:43Z
Character Event;458;Harbinger of Dawn;Weapon;3;2021-01-14T16:07:43Z
Character Event;459;Black Tassel;Weapon;3;2021-01-14T16:07:51Z
Character Event;460;Black Tassel;Weapon;3;2021-01-14T16:07:51Z
Character Event;461;Debate Club;Weapon;3;2021-01-14T16:07:51Z
Character Event;462;Cool Steel;Weapon;3;2021-01-14T16:07:51Z
Character Event;463;Debate Club;Weapon;3;2021-01-14T16:07:51Z
Character Event;464;Harbinger of Dawn;Weapon;3;2021-01-14T16:07:51Z
Character Event;465;Xiangling;Character;4;2021-01-14T16:07:51Z
Character Event;466;Emerald Orb;Weapon;3;2021-01-14T16:07:51Z
Character Event;467;Black Tassel;Weapon;3;2021-01-14T16:07:51Z
Character Event;468;The Stringless;Weapon;4;2021-01-14T16:07:51Z
Character Event;469;Skyrider Sword;Weapon;3;2021-01-14T16:07:55Z
Character Event;470;Skyrider Sword;Weapon;3;2021-01-14T16:07:55Z
Character Event;471;Emerald Orb;Weapon;3;2021-01-14T16:07:55Z
Character Event;472;Sharpshooter's Oath;Weapon;3;2021-01-14T16:07:55Z
Character Event;473;Emerald Orb;Weapon;3;2021-01-14T16:07:55Z
Character Event;474;Magic Guide;Weapon;3;2021-01-14T16:07:55Z
Character Event;475;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:07:55Z
Character Event;476;Slingshot;Weapon;3;2021-01-14T16:07:55Z
Character Event;477;Xiangling;Character;4;2021-01-14T16:07:55Z
Character Event;478;Harbinger of Dawn;Weapon;3;2021-01-14T16:07:55Z
Character Event;479;Slingshot;Weapon;3;2021-01-14T16:07:59Z
Character Event;480;Cool Steel;Weapon;3;2021-01-14T16:07:59Z
Character Event;481;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:07:59Z
Character Event;482;Xingqiu;Character;4;2021-01-14T16:07:59Z
Character Event;483;Magic Guide;Weapon;3;2021-01-14T16:07:59Z
Character Event;484;Skyrider Sword;Weapon;3;2021-01-14T16:07:59Z
Character Event;485;Sharpshooter's Oath;Weapon;3;2021-01-14T16:07:59Z
Character Event;486;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:07:59Z
Character Event;487;Slingshot;Weapon;3;2021-01-14T16:07:59Z
Character Event;488;Emerald Orb;Weapon;3;2021-01-14T16:07:59Z
Character Event;489;Cool Steel;Weapon;3;2021-01-14T16:08:03Z
Character Event;490;Raven Bow;Weapon;3;2021-01-14T16:08:03Z
Character Event;491;Noelle;Character;4;2021-01-14T16:08:03Z
Character Event;492;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:08:03Z
Character Event;493;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:08:03Z
Character Event;494;Harbinger of Dawn;Weapon;3;2021-01-14T16:08:03Z
Character Event;495;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:08:03Z
Character Event;496;Debate Club;Weapon;3;2021-01-14T16:08:03Z
Character Event;497;Ferrous Shadow;Weapon;3;2021-01-14T16:08:03Z
Character Event;498;Skyrider Sword;Weapon;3;2021-01-14T16:08:03Z
Character Event;499;Ferrous Shadow;Weapon;3;2021-01-14T16:08:11Z
Character Event;500;Eye of Perception;Weapon;4;2021-01-14T16:08:13Z
Character Event;501;Emerald Orb;Weapon;3;2021-01-14T16:08:16Z
Character Event;502;Cool Steel;Weapon;3;2021-01-14T16:08:18Z
Character Event;503;Harbinger of Dawn;Weapon;3;2021-01-14T16:08:21Z
Character Event;504;Slingshot;Weapon;3;2021-01-14T16:08:24Z
Character Event;505;Magic Guide;Weapon;3;2021-01-14T16:09:09Z
Character Event;506;Magic Guide;Weapon;3;2021-01-14T16:09:09Z
Character Event;507;Skyrider Sword;Weapon;3;2021-01-14T16:09:09Z
Character Event;508;Skyrider Sword;Weapon;3;2021-01-14T16:09:09Z
Character Event;509;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:09:09Z
Character Event;510;Noelle;Character;4;2021-01-14T16:09:09Z
Character Event;511;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:09:09Z
Character Event;512;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:09:09Z
Character Event;513;Raven Bow;Weapon;3;2021-01-14T16:09:09Z
Character Event;514;Skyrider Sword;Weapon;3;2021-01-14T16:09:09Z
Character Event;515;Debate Club;Weapon;3;2021-01-14T16:09:17Z
Character Event;516;Sharpshooter's Oath;Weapon;3;2021-01-14T16:09:20Z
Character Event;517;Sharpshooter's Oath;Weapon;3;2021-01-14T16:09:22Z
Character Event;518;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:09:25Z
Character Event;519;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:09:34Z
Character Event;520;Dragon's Bane;Weapon;4;2021-01-14T16:13:58Z
Character Event;521;Ganyu;Character;5;2021-01-14T16:13:58Z
Character Event;522;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:13:58Z
Character Event;523;Raven Bow;Weapon;3;2021-01-14T16:13:58Z
Character Event;524;Jean;Character;5;2021-01-14T16:13:58Z
Character Event;525;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:13:58Z
Character Event;526;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:13:58Z
Character Event;527;Ganyu;Character;5;2021-01-14T16:13:58Z
Character Event;528;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:13:58Z
Character Event;529;Xingqiu;Character;4;2021-01-14T16:13:58Z
Character Event;530;Sharpshooter's Oath;Weapon;3;2021-01-26T14:23:21Z
Character Event;531;Debate Club;Weapon;3;2021-01-26T14:23:25Z
Character Event;532;Black Tassel;Weapon;3;2021-01-27T15:37:39Z
Character Event;533;Magic Guide;Weapon;3;2021-01-27T15:37:47Z
Character Event;534;Xiangling;Character;4;2021-01-27T15:37:49Z
Character Event;535;Harbinger of Dawn;Weapon;3;2021-01-27T15:37:56Z
Character Event;536;Jean;Character;5;2021-01-27T15:55:18Z
Character Event;537;Sharpshooter's Oath;Weapon;3;2021-01-27T16:15:12Z
Character Event;538;Skyrider Sword;Weapon;3;2021-01-27T16:15:15Z
Character Event;539;The Stringless;Weapon;4;2021-01-28T12:16:03Z
Character Event;540;Bloodtainted Greatsword;Weapon;3;2021-01-29T13:20:43Z
Character Event;541;Slingshot;Weapon;3;2021-01-29T13:20:52Z
Character Event;542;Skyrider Sword;Weapon;3;2021-02-02T21:04:15Z
Character Event;543;Slingshot;Weapon;3;2021-02-02T21:04:15Z
Character Event;544;Thrilling Tales of Dragon Slayers;Weapon;3;2021-02-02T21:04:15Z
Character Event;545;Harbinger of Dawn;Weapon;3;2021-02-02T21:04:15Z
Character Event;546;Skyrider Sword;Weapon;3;2021-02-02T21:04:15Z
Character Event;547;Skyrider Sword;Weapon;3;2021-02-02T21:04:15Z
Character Event;548;Sharpshooter's Oath;Weapon;3;2021-02-02T21:04:15Z
Character Event;549;Xinyan;Character;4;2021-02-02T21:04:15Z
Character Event;550;Debate Club;Weapon;3;2021-02-02T21:04:15Z
Character Event;551;Sharpshooter's Oath;Weapon;3;2021-02-02T21:04:15Z
Character Event;552;Harbinger of Dawn;Weapon;3;2021-02-02T21:04:46Z
Character Event;553;Bloodtainted Greatsword;Weapon;3;2021-02-02T21:04:49Z
Character Event;554;Ferrous Shadow;Weapon;3;2021-02-02T21:04:51Z
Character Event;555;Slingshot;Weapon;3;2021-02-02T21:04:54Z
Character Event;556;Xinyan;Character;4;2021-02-02T21:04:56Z
Character Event;557;Thrilling Tales of Dragon Slayers;Weapon;3;2021-02-02T21:05:01Z
Character Event;558;Bloodtainted Greatsword;Weapon;3;2021-02-02T21:05:45Z
Character Event;559;Sharpshooter's Oath;Weapon;3;2021-02-03T11:13:39Z
Character Event;560;Thrilling Tales of Dragon Slayers;Weapon;3;2021-02-03T11:13:43Z
Character Event;561;Thrilling Tales of Dragon Slayers;Weapon;3;2021-02-04T20:32:38Z
Character Event;562;Bloodtainted Greatsword;Weapon;3;2021-02-04T20:32:44Z
Character Event;563;Xinyan;Character;4;2021-02-05T12:24:32Z
Character Event;564;Cool Steel;Weapon;3;2021-02-05T12:24:41Z
Character Event;565;Emerald Orb;Weapon;3;2021-02-06T12:56:58Z
Character Event;566;Sharpshooter's Oath;Weapon;3;2021-02-08T17:02:32Z
Character Event;567;Harbinger of Dawn;Weapon;3;2021-02-08T17:02:36Z
Character Event;568;Emerald Orb;Weapon;3;2021-02-08T17:02:40Z
Character Event;569;Emerald Orb;Weapon;3;2021-02-09T12:36:33Z
Character Event;570;Magic Guide;Weapon;3;2021-02-09T12:36:38Z
Character Event;571;Harbinger of Dawn;Weapon;3;2021-02-09T12:36:41Z
Character Event;572;Dragon's Bane;Weapon;4;2021-02-10T18:01:41Z
Character Event;573;Magic Guide;Weapon;3;2021-02-10T18:01:45Z
Character Event;574;Sharpshooter's Oath;Weapon;3;2021-02-10T18:01:48Z
Character Event;575;Bloodtainted Greatsword;Weapon;3;2021-02-11T12:58:09Z
Character Event;576;Harbinger of Dawn;Weapon;3;2021-02-11T12:58:14Z
Character Event;577;Cool Steel;Weapon;3;2021-02-12T18:38:40Z
Character Event;578;Harbinger of Dawn;Weapon;3;2021-02-13T13:57:33Z
Character Event;579;Ferrous Shadow;Weapon;3;2021-02-13T13:57:37Z
Character Event;580;Ferrous Shadow;Weapon;3;2021-02-13T13:57:41Z
Character Event;581;Raven Bow;Weapon;3;2021-02-13T16:16:01Z
Character Event;582;Diona;Character;4;2021-02-13T16:16:01Z
Character Event;583;Thrilling Tales of Dragon Slayers;Weapon;3;2021-02-13T16:16:01Z
Character Event;584;Skyrider Sword;Weapon;3;2021-02-13T16:16:01Z
Character Event;585;Sacrificial Fragments;Weapon;4;2021-02-13T16:16:01Z
Character Event;586;Harbinger of Dawn;Weapon;3;2021-02-13T16:16:01Z
Character Event;587;Raven Bow;Weapon;3;2021-02-13T16:16:01Z
Character Event;588;Raven Bow;Weapon;3;2021-02-13T16:16:01Z
Character Event;589;Bloodtainted Greatsword;Weapon;3;2021-02-13T16:16:01Z
Character Event;590;Ferrous Shadow;Weapon;3;2021-02-13T16:16:01Z
Character Event;591;Thrilling Tales of Dragon Slayers;Weapon;3;2021-02-13T16:16:07Z
Character Event;592;Emerald Orb;Weapon;3;2021-02-13T16:16:07Z
Character Event;593;Sharpshooter's Oath;Weapon;3;2021-02-13T16:16:07Z
Character Event;594;Xinyan;Character;4;2021-02-13T16:16:07Z
Character Event;595;Bloodtainted Greatsword;Weapon;3;2021-02-13T16:16:07Z
Character Event;596;Cool Steel;Weapon;3;2021-02-13T16:16:07Z
Character Event;597;Black Tassel;Weapon;3;2021-02-13T16:16:07Z
Character Event;598;Black Tassel;Weapon;3;2021-02-13T16:16:07Z
Character Event;599;Chongyun;Character;4;2021-02-13T16:16:07Z
Character Event;600;Sharpshooter's Oath;Weapon;3;2021-02-13T16:16:07Z
Character Event;601;Bloodtainted Greatsword;Weapon;3;2021-02-13T16:16:10Z
Character Event;602;Sharpshooter's Oath;Weapon;3;2021-02-13T16:16:10Z
Character Event;603;Ferrous Shadow;Weapon;3;2021-02-13T16:16:10Z
Character Event;604;Skyrider Sword;Weapon;3;2021-02-13T16:16:10Z
Character Event;605;Slingshot;Weapon;3;2021-02-13T16:16:10Z
Character Event;606;Raven Bow;Weapon;3;2021-02-13T16:16:10Z
Character Event;607;Bloodtainted Greatsword;Weapon;3;2021-02-13T16:16:10Z
Character Event;608;Bloodtainted Greatsword;Weapon;3;2021-02-13T16:16:10Z
Character Event;609;Diona;Character;4;2021-02-13T16:16:10Z
Character Event;610;Debate Club;Weapon;3;2021-02-13T16:16:10Z
Character Event;611;Debate Club;Weapon;3;2021-02-13T16:16:22Z
Character Event;612;Xiao;Character;5;2021-02-13T16:16:22Z
Character Event;613;Black Tassel;Weapon;3;2021-02-13T16:16:22Z
Character Event;614;Magic Guide;Weapon;3;2021-02-13T16:16:22Z
Character Event;615;Harbinger of Dawn;Weapon;3;2021-02-13T16:16:22Z
Character Event;616;Harbinger of Dawn;Weapon;3;2021-02-13T16:16:22Z
Character Event;617;Ferrous Shadow;Weapon;3;2021-02-13T16:16:22Z
Character Event;618;Xinyan;Character;4;2021-02-13T16:16:22Z
Character Event;619;Thrilling Tales of Dragon Slayers;Weapon;3;2021-02-13T16:16:22Z
Character Event;620;Thrilling Tales of Dragon Slayers;Weapon;3;2021-02-13T16:16:22Z
Character Event;621;Black Tassel;Weapon;3;2021-02-13T16:16:41Z
Character Event;622;Bloodtainted Greatsword;Weapon;3;2021-02-23T13:24:04Z
Character Event;623;Favonius Lance;Weapon;4;2021-03-02T18:00:48Z
Character Event;624;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-02T18:00:48Z
Character Event;625;Emerald Orb;Weapon;3;2021-03-02T18:00:48Z
Character Event;626;Chongyun;Character;4;2021-03-02T18:00:48Z
Character Event;627;Emerald Orb;Weapon;3;2021-03-02T18:00:48Z
Character Event;628;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-02T18:00:48Z
Character Event;629;Emerald Orb;Weapon;3;2021-03-02T18:00:48Z
Character Event;630;Black Tassel;Weapon;3;2021-03-02T18:00:48Z
Character Event;631;Skyrider Sword;Weapon;3;2021-03-02T18:00:48Z
Character Event;632;Barbara;Character;4;2021-03-02T18:00:48Z
Character Event;633;Magic Guide;Weapon;3;2021-03-02T18:00:58Z
Character Event;634;Skyrider Sword;Weapon;3;2021-03-02T18:00:58Z
Character Event;635;Emerald Orb;Weapon;3;2021-03-02T18:00:58Z
Character Event;636;Raven Bow;Weapon;3;2021-03-02T18:00:58Z
Character Event;637;Ferrous Shadow;Weapon;3;2021-03-02T18:00:58Z
Character Event;638;Cool Steel;Weapon;3;2021-03-02T18:00:58Z
Character Event;639;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-02T18:00:58Z
Character Event;640;Skyrider Sword;Weapon;3;2021-03-02T18:00:58Z
Character Event;641;Bloodtainted Greatsword;Weapon;3;2021-03-02T18:00:58Z
Character Event;642;Chongyun;Character;4;2021-03-02T18:00:58Z
Character Event;643;Ferrous Shadow;Weapon;3;2021-03-02T18:01:03Z
Character Event;644;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-02T18:01:03Z
Character Event;645;Sharpshooter's Oath;Weapon;3;2021-03-02T18:01:03Z
Character Event;646;Harbinger of Dawn;Weapon;3;2021-03-02T18:01:03Z
Character Event;647;Emerald Orb;Weapon;3;2021-03-02T18:01:03Z
Character Event;648;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-02T18:01:03Z
Character Event;649;Sharpshooter's Oath;Weapon;3;2021-03-02T18:01:03Z
Character Event;650;Black Tassel;Weapon;3;2021-03-02T18:01:03Z
Character Event;651;Chongyun;Character;4;2021-03-02T18:01:03Z
Character Event;652;Skyrider Sword;Weapon;3;2021-03-02T18:01:03Z
Character Event;653;Sharpshooter's Oath;Weapon;3;2021-03-02T18:01:12Z
Character Event;654;Sharpshooter's Oath;Weapon;3;2021-03-02T18:01:12Z
Character Event;655;Sharpshooter's Oath;Weapon;3;2021-03-02T18:01:12Z
Character Event;656;Bloodtainted Greatsword;Weapon;3;2021-03-02T18:01:12Z
Character Event;657;Emerald Orb;Weapon;3;2021-03-02T18:01:12Z
Character Event;658;Debate Club;Weapon;3;2021-03-02T18:01:12Z
Character Event;659;Emerald Orb;Weapon;3;2021-03-02T18:01:12Z
Character Event;660;The Widsith;Weapon;4;2021-03-02T18:01:12Z
Character Event;661;Magic Guide;Weapon;3;2021-03-02T18:01:12Z
Character Event;662;Harbinger of Dawn;Weapon;3;2021-03-02T18:01:12Z
Character Event;663;Cool Steel;Weapon;3;2021-03-02T18:01:17Z
Character Event;664;Bloodtainted Greatsword;Weapon;3;2021-03-03T16:56:20Z
Character Event;665;Bloodtainted Greatsword;Weapon;3;2021-03-04T13:20:46Z
Character Event;666;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-05T18:08:46Z
Character Event;667;Debate Club;Weapon;3;2021-03-06T12:58:41Z
Character Event;668;Ferrous Shadow;Weapon;3;2021-03-06T12:58:46Z
Character Event;669;Xiangling;Character;4;2021-03-07T16:35:10Z
Character Event;670;Skyrider Sword;Weapon;3;2021-03-07T16:35:18Z
Character Event;671;Skyrider Sword;Weapon;3;2021-03-07T16:35:27Z
Character Event;672;Bloodtainted Greatsword;Weapon;3;2021-03-09T13:20:58Z
Character Event;673;Ferrous Shadow;Weapon;3;2021-03-09T13:21:03Z
Character Event;674;Black Tassel;Weapon;3;2021-03-09T13:21:06Z
Character Event;675;Slingshot;Weapon;3;2021-03-09T13:21:09Z
Character Event;676;Cool Steel;Weapon;3;2021-03-09T13:21:12Z
