Banner;Index;Item;Item Type;Item Rarity;Date
Weapon Event;13;Slingshot;Weapon;3;2020-10-20T18:02:55Z
Weapon Event;14;Sacrificial Greatsword;Weapon;4;2020-10-20T18:02:55Z
Weapon Event;15;Black Tassel;Weapon;3;2020-10-20T18:02:55Z
Weapon Event;16;Thrilling Tales of Dragon Slayers;Weapon;3;2020-10-20T18:02:55Z
Weapon Event;17;Bloodtainted Greatsword;Weapon;3;2020-10-20T18:02:55Z
Weapon Event;18;Emerald Orb;Weapon;3;2020-10-20T18:02:55Z
Weapon Event;19;Magic Guide;Weapon;3;2020-10-20T18:02:55Z
Weapon Event;20;Harbinger of Dawn;Weapon;3;2020-10-20T18:02:55Z
Weapon Event;21;Bloodtainted Greatsword;Weapon;3;2020-10-20T18:02:55Z
Weapon Event;22;Sacrificial Bow;Weapon;4;2020-10-20T18:03:55Z
Weapon Event;23;Harbinger of Dawn;Weapon;3;2020-10-20T18:03:55Z
Weapon Event;24;Harbinger of Dawn;Weapon;3;2020-10-20T18:03:55Z
Weapon Event;25;Black Tassel;Weapon;3;2020-10-20T18:03:55Z
Weapon Event;26;Emerald Orb;Weapon;3;2020-10-20T18:03:55Z
Weapon Event;27;Magic Guide;Weapon;3;2020-10-20T18:03:55Z
Weapon Event;28;Slingshot;Weapon;3;2020-10-20T18:03:55Z
Weapon Event;29;Bloodtainted Greatsword;Weapon;3;2020-10-20T18:03:55Z
Weapon Event;30;Sacrificial Greatsword;Weapon;4;2020-10-20T18:03:55Z
Weapon Event;31;Thrilling Tales of Dragon Slayers;Weapon;3;2020-10-20T18:03:55Z
Weapon Event;32;Emerald Orb;Weapon;3;2020-10-20T18:04:07Z
Weapon Event;33;Magic Guide;Weapon;3;2020-10-20T18:04:07Z
Weapon Event;34;Black Tassel;Weapon;3;2020-10-20T18:04:07Z
Weapon Event;35;Sharpshooter's Oath;Weapon;3;2020-10-20T18:04:07Z
Weapon Event;36;Black Tassel;Weapon;3;2020-10-20T18:04:07Z
Weapon Event;37;Sharpshooter's Oath;Weapon;3;2020-10-20T18:04:07Z
Weapon Event;38;Dragon's Bane;Weapon;4;2020-10-20T18:04:07Z
Weapon Event;39;Bloodtainted Greatsword;Weapon;3;2020-10-20T18:04:07Z
Weapon Event;40;Cool Steel;Weapon;3;2020-10-20T18:04:07Z
Weapon Event;41;Skyrider Sword;Weapon;3;2020-10-20T18:04:07Z
Weapon Event;42;Magic Guide;Weapon;3;2020-10-20T18:04:18Z
Weapon Event;43;Slingshot;Weapon;3;2020-10-20T18:04:18Z
Weapon Event;44;Raven Bow;Weapon;3;2020-10-20T18:04:18Z
Weapon Event;45;Skyrider Sword;Weapon;3;2020-10-20T18:04:18Z
Weapon Event;46;Sacrificial Fragments;Weapon;4;2020-10-20T18:04:18Z
Weapon Event;47;Sharpshooter's Oath;Weapon;3;2020-10-20T18:04:18Z
Weapon Event;48;Ferrous Shadow;Weapon;3;2020-10-20T18:04:18Z
Weapon Event;49;Slingshot;Weapon;3;2020-10-20T18:04:18Z
Weapon Event;50;Sharpshooter's Oath;Weapon;3;2020-10-20T18:04:18Z
Weapon Event;51;Black Tassel;Weapon;3;2020-10-20T18:04:18Z
Weapon Event;52;Cool Steel;Weapon;3;2020-10-20T18:04:29Z
Weapon Event;53;Sharpshooter's Oath;Weapon;3;2020-10-20T18:04:29Z
Weapon Event;54;Sacrificial Sword;Weapon;4;2020-10-20T18:04:29Z
Weapon Event;55;Raven Bow;Weapon;3;2020-10-20T18:04:29Z
Weapon Event;56;Debate Club;Weapon;3;2020-10-20T18:04:29Z
Weapon Event;57;Black Tassel;Weapon;3;2020-10-20T18:04:29Z
Weapon Event;58;Sharpshooter's Oath;Weapon;3;2020-10-20T18:04:29Z
Weapon Event;59;Dragon's Bane;Weapon;4;2020-10-20T18:04:29Z
Weapon Event;60;Cool Steel;Weapon;3;2020-10-20T18:04:29Z
Weapon Event;61;Cool Steel;Weapon;3;2020-10-20T18:04:29Z
Weapon Event;62;Thrilling Tales of Dragon Slayers;Weapon;3;2020-10-20T18:04:43Z
Weapon Event;63;Emerald Orb;Weapon;3;2020-10-20T18:04:43Z
Weapon Event;64;Emerald Orb;Weapon;3;2020-10-20T18:04:43Z
Weapon Event;65;Skyrider Sword;Weapon;3;2020-10-20T18:04:43Z
Weapon Event;66;Cool Steel;Weapon;3;2020-10-20T18:04:43Z
Weapon Event;67;Lost Prayer to the Sacred Winds;Weapon;5;2020-10-20T18:04:43Z
Weapon Event;68;Dragon's Bane;Weapon;4;2020-10-20T18:04:43Z
Weapon Event;69;Dragon's Bane;Weapon;4;2020-10-20T18:04:43Z
Weapon Event;70;Skyrider Sword;Weapon;3;2020-10-20T18:04:43Z
Weapon Event;71;Black Tassel;Weapon;3;2020-10-20T18:04:43Z
Weapon Event;72;Bloodtainted Greatsword;Weapon;3;2020-10-22T07:15:01Z
Weapon Event;73;Slingshot;Weapon;3;2020-10-22T07:15:01Z
Weapon Event;74;Skyrider Sword;Weapon;3;2020-10-22T07:15:01Z
Weapon Event;75;Black Tassel;Weapon;3;2020-10-22T07:15:01Z
Weapon Event;76;Sacrificial Fragments;Weapon;4;2020-10-22T07:15:01Z
Weapon Event;77;Thrilling Tales of Dragon Slayers;Weapon;3;2020-10-22T07:15:01Z
Weapon Event;78;Magic Guide;Weapon;3;2020-10-22T07:15:01Z
Weapon Event;79;Ferrous Shadow;Weapon;3;2020-10-22T07:15:01Z
Weapon Event;80;Ferrous Shadow;Weapon;3;2020-10-22T07:15:01Z
Weapon Event;81;Black Tassel;Weapon;3;2020-10-22T07:15:01Z
Weapon Event;82;Slingshot;Weapon;3;2020-10-22T17:12:37Z
Weapon Event;83;Ferrous Shadow;Weapon;3;2020-10-22T17:12:37Z
Weapon Event;84;Xingqiu;Character;4;2020-10-22T17:12:37Z
Weapon Event;85;Harbinger of Dawn;Weapon;3;2020-10-22T17:12:37Z
Weapon Event;86;Skyrider Sword;Weapon;3;2020-10-22T17:12:37Z
Weapon Event;87;Skyrider Sword;Weapon;3;2020-10-22T17:12:37Z
Weapon Event;88;Black Tassel;Weapon;3;2020-10-22T17:12:37Z
Weapon Event;89;Raven Bow;Weapon;3;2020-10-22T17:12:37Z
Weapon Event;90;Harbinger of Dawn;Weapon;3;2020-10-22T17:12:37Z
Weapon Event;91;Debate Club;Weapon;3;2020-10-22T17:12:37Z
Weapon Event;92;Dragon's Bane;Weapon;4;2020-10-22T17:12:59Z
Weapon Event;93;Thrilling Tales of Dragon Slayers;Weapon;3;2020-10-22T17:12:59Z
Weapon Event;94;Magic Guide;Weapon;3;2020-10-22T17:12:59Z
Weapon Event;95;Ferrous Shadow;Weapon;3;2020-10-22T17:12:59Z
Weapon Event;96;Emerald Orb;Weapon;3;2020-10-22T17:12:59Z
Weapon Event;97;Skyrider Sword;Weapon;3;2020-10-22T17:12:59Z
Weapon Event;98;Skyrider Sword;Weapon;3;2020-10-22T17:12:59Z
Weapon Event;99;Cool Steel;Weapon;3;2020-10-22T17:12:59Z
Weapon Event;100;Dragon's Bane;Weapon;4;2020-10-22T17:12:59Z
Weapon Event;101;Cool Steel;Weapon;3;2020-10-22T17:12:59Z
Weapon Event;102;Skyrider Sword;Weapon;3;2020-10-22T17:13:07Z
Weapon Event;103;Sharpshooter's Oath;Weapon;3;2020-10-22T17:13:07Z
Weapon Event;104;Skyrider Sword;Weapon;3;2020-10-22T17:13:07Z
Weapon Event;105;Emerald Orb;Weapon;3;2020-10-22T17:13:07Z
Weapon Event;106;Black Tassel;Weapon;3;2020-10-22T17:13:07Z
Weapon Event;107;Cool Steel;Weapon;3;2020-10-22T17:13:07Z
Weapon Event;108;Ningguang;Character;4;2020-10-22T17:13:07Z
Weapon Event;109;Sacrificial Sword;Weapon;4;2020-10-22T17:13:07Z
Weapon Event;110;Bloodtainted Greatsword;Weapon;3;2020-10-22T17:13:07Z
Weapon Event;111;Thrilling Tales of Dragon Slayers;Weapon;3;2020-10-22T17:13:07Z
Weapon Event;112;Sharpshooter's Oath;Weapon;3;2020-10-22T17:13:22Z
Weapon Event;113;Emerald Orb;Weapon;3;2020-10-22T17:13:22Z
Weapon Event;114;Thrilling Tales of Dragon Slayers;Weapon;3;2020-10-22T17:13:22Z
Weapon Event;115;Sacrificial Fragments;Weapon;4;2020-10-22T17:13:22Z
Weapon Event;116;Emerald Orb;Weapon;3;2020-10-22T17:13:22Z
Weapon Event;117;Harbinger of Dawn;Weapon;3;2020-10-22T17:13:22Z
Weapon Event;118;Black Tassel;Weapon;3;2020-10-22T17:13:22Z
Weapon Event;119;Magic Guide;Weapon;3;2020-10-22T17:13:22Z
Weapon Event;120;Bloodtainted Greatsword;Weapon;3;2020-10-22T17:13:22Z
Weapon Event;121;Debate Club;Weapon;3;2020-10-22T17:13:22Z
Weapon Event;122;Cool Steel;Weapon;3;2020-10-22T17:13:32Z
Weapon Event;123;Sacrificial Greatsword;Weapon;4;2020-10-22T17:13:32Z
Weapon Event;124;Harbinger of Dawn;Weapon;3;2020-10-22T17:13:32Z
Weapon Event;125;Sharpshooter's Oath;Weapon;3;2020-10-22T17:13:32Z
Weapon Event;126;Cool Steel;Weapon;3;2020-10-22T17:13:32Z
Weapon Event;127;Thrilling Tales of Dragon Slayers;Weapon;3;2020-10-22T17:13:32Z
Weapon Event;128;Emerald Orb;Weapon;3;2020-10-22T17:13:32Z
Weapon Event;129;Black Tassel;Weapon;3;2020-10-22T17:13:32Z
Weapon Event;130;Emerald Orb;Weapon;3;2020-10-22T17:13:32Z
Weapon Event;131;Sacrificial Sword;Weapon;4;2020-10-22T17:13:32Z
Weapon Event;132;Black Tassel;Weapon;3;2020-10-22T17:18:08Z
Weapon Event;133;Emerald Orb;Weapon;3;2020-10-22T17:18:08Z
Weapon Event;134;Wolf's Gravestone;Weapon;5;2020-10-22T17:18:08Z
Weapon Event;135;Magic Guide;Weapon;3;2020-10-22T17:18:08Z
Weapon Event;136;Thrilling Tales of Dragon Slayers;Weapon;3;2020-10-22T17:18:08Z
Weapon Event;137;Emerald Orb;Weapon;3;2020-10-22T17:18:08Z
Weapon Event;138;Harbinger of Dawn;Weapon;3;2020-10-22T17:18:08Z
Weapon Event;139;Dragon's Bane;Weapon;4;2020-10-22T17:18:08Z
Weapon Event;140;Harbinger of Dawn;Weapon;3;2020-10-22T17:18:08Z
Weapon Event;141;Raven Bow;Weapon;3;2020-10-22T17:18:08Z
